InvoiceDate;CustomerID;InvoiceNo;StockCode;Description;Country;UnitPrice;Quantity
2023-10-16 15:11:40;19016684;GPA.2892-3540-6773-76648;dynamite 2;dynamite;US;12;1
2023-10-16 18:58:24;19004434;GPA.7202-3230-2708-43612;dynamite 2;dynamite;US;1;1
2023-10-17 12:00:52;18867263;GPA.1791-8960-9684-13456;dynamite 2;dynamite;US;2.5;1
2023-10-18 03:19:58;19042214;GPA.6263-5531-3226-42109;dynamite 2;dynamite;ID;50;1
2023-10-18 07:50:50;19037981;GPA.2911-7003-9993-23633;bomb;bonuses;RU;50;1
2023-10-18 18:13:08;19044171;GPA.1647-7972-2360-49161;dynamite 2;dynamite;IT;12;1
2023-10-19 02:33:19;18884712;GPA.1140-3559-4808-22351;dynamite 5;dynamite;ID;2.5;1
2023-10-19 09:34:31;19054554;GPA.4817-5164-5015-85335;dynamite 2;dynamite;US;50;1
2023-10-19 12:56:09;19057926;GPA.8511-1992-2672-67532;dynamite 2;dynamite;US;12;1
2023-10-19 19:01:07;19057487;GPA.3282-6804-7700-27408;dynamite 2;dynamite;IT;50;1
2023-10-19 19:57:35;18983103;GPA.4289-4156-5925-82237;dynamite 2;dynamite;GB;1;1
2023-10-21 01:15:47;19063737;GPA.7154-1519-6747-78641;dynamite 2;dynamite;CN;1;1
2023-10-21 01:27:55;19080613;GPA.6809-2584-6118-14702;dynamite 2;dynamite;ID;1;1
2023-10-21 06:05:13;18801303;GPA.3285-8865-5308-29130;dynamite 2;dynamite;US;50;1
2023-10-21 09:32:47;19084778;GPA.2061-9093-9367-12814;dynamite 2;dynamite;BR;8;1
2023-10-21 12:35:07;19073372;GPA.5651-2327-1483-31888;dynamite 5;dynamite;ID;12;1
2023-10-21 12:51:02;19080969;GPA.4381-2502-4901-74835;dynamite 2;dynamite;GB;8;1
2023-10-21 13:50:34;19082846;GPA.5935-2543-3828-68845;dynamite 2;dynamite;US;12;1
2023-10-21 14:23:47;19081767;GPA.4929-1126-4593-65485;dynamite 5;dynamite;US;1;1
2023-10-21 16:05:50;19074119;GPA.8686-5900-3739-11299;dynamite 2;dynamite;US;50;1
2023-10-21 21:05:36;19086089;GPA.2220-9972-1813-37402;dynamite 2;dynamite;FR;12;1
2023-10-22 14:55:10;19093508;GPA.7522-2597-7723-45033;dynamite 2;dynamite;GB;12;1
2023-10-22 17:25:38;19092608;GPA.9206-9512-1311-77814;dynamite 2;dynamite;SA;12;1
2023-10-22 21:42:47;19092662;GPA.8280-4953-1583-93350;dynamite 2;dynamite;GB;12;1
2023-10-22 22:24:37;19088089;GPA.9461-8980-2788-33682;dynamite 2;dynamite;BR;1;1
2023-10-23 01:22:28;19087272;GPA.2612-9362-4264-24185;dynamite 2;dynamite;FR;50;1
2023-10-23 01:54:07;19096756;GPA.2050-6627-2798-71460;dynamite 2;dynamite;ID;1;1
2023-10-23 05:39:22;19042943;GPA.2921-8815-9601-38631;dynamite 2;dynamite;US;50;1
2023-10-23 14:28:05;19103013;GPA.9304-9834-1057-18065;dynamite 2;dynamite;US;8;1
2023-10-23 18:16:58;19105146;GPA.8034-7243-8832-88310;dynamite 2;dynamite;SA;1;1
2023-10-23 18:52:44;19112658;GPA.2876-9173-4561-20692;dynamite 2;dynamite;US;12;1
2023-10-23 20:09:58;19111915;GPA.1487-4714-1247-21693;dynamite 2;dynamite;FR;2.5;1
2023-10-23 22:47:09;19013345;GPA.8752-8946-8036-76278;bomb;bonuses;RU;8;1
2023-10-24 06:21:36;19114701;GPA.6413-7927-4379-90447;dynamite 2;dynamite;CN;50;1
2023-10-24 13:28:48;19123710;GPA.9546-6395-3811-94922;dynamite 5;dynamite;BR;1;1
2023-10-24 14:41:16;19118523;GPA.8295-1477-9303-38046;dynamite 2;dynamite;US;1;1
2023-10-24 15:35:29;19123215;GPA.8418-1495-9064-41938;dynamite 2;dynamite;US;12;1
2023-10-24 16:19:15;19120399;GPA.8480-8005-2432-55609;dynamite 2;dynamite;US;50;1
2023-10-24 19:52:52;19121814;GPA.4768-7033-9601-70404;dynamite 2;dynamite;US;2.5;1
2023-10-24 20:52:29;19056255;GPA.9418-2749-7313-42864;dynamite 2;dynamite;BR;50;1
2023-10-24 22:01:56;19125624;GPA.8776-3519-7447-80305;dynamite 2;dynamite;CN;12;1
2023-10-24 22:50:47;19114419;GPA.7015-2531-6234-70636;dynamite 2;dynamite;ID;50;1
2023-10-24 23:59:39;19123563;GPA.3259-9975-2022-97938;dynamite 2;dynamite;CN;12;1
2023-10-25 16:29:42;19125972;GPA.8778-1142-8554-46435;dynamite 5;dynamite;IT;12;1
2023-10-25 16:29:42;19125972;GPA.3758-8258-8926-51862;dynamite 5;dynamite;IT;50;1
2023-10-25 19:45:39;19129444;GPA.2773-3828-6481-12132;dynamite 2;dynamite;US;50;1
2023-10-25 20:06:04;19134195;GPA.6202-6920-2386-70916;dynamite 2;dynamite;RU;1;1
2023-10-25 20:24:50;19129768;GPA.2464-4741-7699-30111;dynamite 2;dynamite;IT;50;1
2023-10-25 23:22:04;19129461;GPA.3357-2161-3512-89709;dynamite 2;dynamite;FR;50;1
2023-10-26 00:04:19;19127510;GPA.2953-2383-8224-30084;dynamite 2;dynamite;FR;1;1
2023-10-26 06:26:55;19144912;GPA.6103-9102-5791-19826;dynamite 2;dynamite;US;1;1
2023-10-26 16:30:13;18872845;GPA.3307-6305-7834-85333;dynamite 2;dynamite;BR;1;1
2023-10-27 04:49:54;19160934;GPA.8343-4949-7957-47567;dynamite 2;dynamite;US;1;1
2023-10-27 10:00:56;19146999;GPA.2772-2695-5866-11303;dynamite 2;dynamite;ID;1;1
2023-10-27 13:45:52;19161113;GPA.3729-1813-1659-27602;dynamite 5;dynamite;BR;12;1
2023-10-27 14:35:35;19149640;GPA.4118-3798-9983-31049;dynamite 2;dynamite;US;50;1
2023-10-27 15:49:29;19166754;GPA.3616-2235-4544-64226;dynamite 2;dynamite;US;1;1
2023-10-27 20:04:23;19144452;GPA.1815-8470-6465-75075;dynamite 2;dynamite;US;50;1
2023-10-27 22:05:48;19158439;GPA.9113-1439-9712-57629;dynamite 2;dynamite;ID;1;1
2023-10-27 23:41:30;19164026;GPA.1172-8802-1465-19908;dynamite 2;dynamite;FR;1;1
2023-10-28 00:00:04;19161967;GPA.1857-1599-1331-68293;dynamite 2;dynamite;GB;8;1
2023-10-28 01:50:58;18864538;GPA.9316-3494-5675-47387;dynamite 2;dynamite;RU;50;1
2023-10-28 03:27:30;19023439;GPA.5916-8198-5662-12203;bomb;bonuses;SA;2.5;1
2023-10-28 13:38:19;19011711;GPA.7242-4102-2197-67473;dynamite 5;dynamite;TR;2.5;1
2023-10-28 16:31:47;19179642;GPA.9963-2442-4397-22453;dynamite 2;dynamite;RU;12;1
2023-10-28 22:31:02;19175197;GPA.6154-6123-7196-77382;dynamite 2;dynamite;ID;50;1
2023-10-28 22:52:20;19168223;GPA.2252-1121-2838-37837;dynamite 2;dynamite;CN;50;1
2023-10-29 00:04:51;19151931;GPA.4167-7017-3327-76062;dynamite 2;dynamite;ID;1;1
2023-10-29 02:45:55;19038025;GPA.7726-5267-3510-69257;dynamite 2;dynamite;ID;1;1
2023-10-29 03:03:26;19022722;GPA.5320-8044-7221-71484;dynamite 2;dynamite;GB;50;1
2023-10-29 05:21:49;19044437;GPA.7011-9411-4688-54124;dynamite 2;dynamite;FR;50;1
2023-10-29 05:33:26;19178063;GPA.2166-2657-5606-48524;dynamite 2;dynamite;ID;12;1
2023-10-29 09:43:33;19189793;GPA.2805-3931-8654-33625;dynamite 2;dynamite;FR;8;1
2023-10-29 15:09:07;19194065;GPA.9525-6457-4587-44134;dynamite 2;dynamite;US;2.5;1
2023-10-29 15:16:15;19185358;GPA.5804-9372-8850-35539;dynamite 2;dynamite;TR;2.5;1
2023-10-29 16:24:49;19183659;GPA.8038-5180-4614-66854;dynamite 2;dynamite;US;12;1
2023-10-29 16:25:29;19102000;GPA.5853-8456-7477-94391;dynamite 2;dynamite;US;8;1
2023-10-29 19:18:34;19182755;GPA.7628-9185-3770-39534;dynamite 2;dynamite;US;1;1
2023-10-30 00:23:12;19206419;GPA.8079-5147-4229-60376;dynamite 2;dynamite;RU;1;1
2023-10-30 00:49:28;19182492;GPA.1803-6812-8216-50368;dynamite 2;dynamite;SA;50;1
2023-10-30 00:50:14;19204174;GPA.2721-7744-7260-65390;dynamite 5;dynamite;ID;12;1
2023-10-30 01:42:27;19202451;GPA.3647-5906-6612-85888;dynamite 2;dynamite;IT;1;1
2023-10-30 06:47:17;19203677;GPA.9663-8004-1535-10282;dynamite 2;dynamite;US;8;1
2023-10-30 18:44:36;19206986;GPA.4901-6461-5355-35495;dynamite 2;dynamite;US;1;1
2023-10-30 19:39:57;19207645;GPA.8873-4535-7650-63103;dynamite 5;dynamite;US;50;1
2023-10-30 19:39:57;19207645;GPA.8873-4535-7650-63103;dynamite 2;dynamite;US;50;1
2023-10-31 02:34:07;19220216;GPA.2185-3068-1692-94556;dynamite 5;dynamite;ID;12;1
2023-10-31 13:27:42;19219216;GPA.5987-7409-3281-98135;dynamite 2;dynamite;US;1;1
2023-10-31 18:37:30;19210969;GPA.1207-8636-7561-83375;dynamite 2;dynamite;US;2.5;1
2023-10-31 18:41:01;19209336;GPA.3108-9106-3880-55487;dynamite 2;dynamite;BR;8;1
2023-10-31 18:53:57;19200485;GPA.5231-4128-1766-89313;dynamite 2;dynamite;FR;1;1
2023-10-31 19:11:38;19211511;GPA.9148-4113-9065-24031;dynamite 2;dynamite;FR;50;1
2023-10-31 21:19:26;19211813;GPA.8703-1662-2007-89081;dynamite 5;dynamite;ID;12;1
2023-10-31 21:19:26;19211813;GPA.8703-1662-2007-89081;dynamite 2;dynamite;ID;12;1
2023-10-31 21:25:55;19081989;GPA.8748-7772-5432-28221;dynamite 2;dynamite;ID;2.5;1
2023-10-31 22:35:04;19182236;GPA.5079-2013-3987-93580;dynamite 2;dynamite;FR;12;1
2023-10-31 23:31:18;19211763;GPA.9877-2984-7647-89987;dynamite 5;dynamite;SA;2.5;1
2023-11-01 00:32:34;19192480;GPA.6393-2058-5899-43526;dynamite 2;dynamite;ID;12;1
2023-11-01 00:41:40;19210185;GPA.8298-3977-9686-41297;dynamite 2;dynamite;FR;8;1
2023-11-01 01:48:21;19216922;GPA.2905-4336-2907-80056;dynamite 2;dynamite;GB;1;1
2023-11-01 03:49:52;19236292;GPA.6538-8003-6929-78401;dynamite 2;dynamite;US;12;1
2023-11-01 03:54:17;19235890;GPA.7585-7858-5489-35113;dynamite 5;dynamite;US;1;1
2023-11-01 15:10:26;19235062;GPA.8391-6441-6777-56690;dynamite 2;dynamite;SA;50;1
2023-11-01 21:41:17;19213965;GPA.1897-1491-1281-43118;dynamite 2;dynamite;ID;12;1
2023-11-01 23:54:38;19224225;GPA.1759-2842-1655-46436;dynamite 2;dynamite;RU;12;1
2023-11-02 00:31:32;19180122;GPA.2708-2736-1209-73132;dynamite 2;dynamite;GB;50;1
2023-11-02 07:06:13;19249785;GPA.1488-3288-9414-64444;dynamite 2;dynamite;BR;8;1
2023-11-02 07:55:30;19153748;GPA.5040-2949-7712-82893;dynamite 2;dynamite;US;8;1
2023-11-02 09:54:25;19202024;GPA.7148-8381-1412-11141;dynamite 2;dynamite;GB;50;1
2023-11-02 10:19:03;19230229;GPA.9706-6727-4426-41870;dynamite 2;dynamite;SA;8;1
2023-11-02 18:14:49;19174279;GPA.1511-8965-2002-11547;dynamite 2;dynamite;US;1;1
2023-11-02 20:19:58;19252824;GPA.2110-3157-1060-88485;dynamite 2;dynamite;US;50;1
2023-11-02 20:44:11;19248335;GPA.1825-5212-9501-23674;dynamite 5;dynamite;GB;1;1
2023-11-02 20:44:11;19248335;GPA.1825-5212-9501-23674;dynamite 2;dynamite;GB;1;1
2023-11-02 21:51:24;19232342;GPA.3538-1562-4523-49545;dynamite 2;dynamite;TR;12;1
2023-11-02 21:51:46;19255783;GPA.2931-2460-2168-64973;dynamite 2;dynamite;ID;1;1
2023-11-02 22:03:16;19254743;GPA.7581-2369-2385-95318;dynamite 2;dynamite;SA;50;1
2023-11-02 22:34:30;19245650;GPA.7015-7980-7108-15382;dynamite 2;dynamite;TR;8;1
2023-11-02 23:31:32;19250484;GPA.5410-1873-4951-72459;dynamite 2;dynamite;CN;1;1
2023-11-03 00:26:02;19025657;GPA.9594-3314-4151-88720;dynamite 2;dynamite;TR;50;1
2023-11-03 01:26:53;19245000;GPA.7786-6395-3102-96069;dynamite 2;dynamite;ID;50;1
2023-11-03 02:54:27;19259731;GPA.9775-7517-7300-88124;dynamite 2;dynamite;US;1;1
2023-11-03 03:41:37;19008727;GPA.2089-6837-8918-72257;dynamite 2;dynamite;GB;1;1
2023-11-03 03:54:21;19255027;GPA.5858-8819-4914-19448;dynamite 2;dynamite;CN;50;1
2023-11-03 06:44:07;19171870;GPA.8335-8472-6080-45287;dynamite 2;dynamite;CN;1;1
2023-11-03 09:50:08;19277734;GPA.6644-9777-5879-96402;dynamite 2;dynamite;IT;1;1
2023-11-03 10:31:53;19184276;GPA.9475-6795-2672-35387;dynamite 2;dynamite;GB;12;1
2023-11-03 16:11:04;19254897;GPA.1431-3530-8512-96012;dynamite 2;dynamite;FR;1;1
2023-11-03 19:12:24;19263495;GPA.8873-9053-7593-38740;dynamite 2;dynamite;US;50;1
2023-11-03 21:30:49;19236568;GPA.3941-3942-8777-50962;dynamite 2;dynamite;IT;50;1
2023-11-03 21:37:42;19225734;GPA.9110-6564-5613-15620;dynamite 2;dynamite;RU;50;1
2023-11-03 22:10:13;19265463;GPA.4889-2150-9560-72011;dynamite 2;dynamite;SA;8;1
2023-11-03 22:29:25;19269690;GPA.1401-7076-1363-20892;dynamite 2;dynamite;FR;1;1
2023-11-03 23:10:37;19275898;GPA.2749-4820-6390-90532;dynamite 2;dynamite;IT;50;1
2023-11-03 23:21:04;19262374;GPA.3519-4244-3849-13285;dynamite 2;dynamite;IT;50;1
2023-11-04 07:44:14;19275306;GPA.5613-5429-7455-69942;dynamite 2;dynamite;ID;1;1
2023-11-04 13:56:56;19245710;GPA.7710-6518-1584-16068;dynamite 2;dynamite;US;2.5;1
2023-11-04 19:20:15;19135043;GPA.4995-8268-3443-70378;dynamite 2;dynamite;US;50;1
2023-11-04 19:49:02;19280923;GPA.3454-6414-5971-37136;dynamite 2;dynamite;US;50;1
2023-11-04 20:16:09;19192757;GPA.2191-1573-2652-47944;dynamite 2;dynamite;BR;12;1
2023-11-04 20:28:56;19284483;GPA.4116-6527-5218-27947;dynamite 2;dynamite;US;1;1
2023-11-05 03:28:44;19292277;GPA.7084-6704-6815-32191;dynamite 2;dynamite;SA;50;1
2023-11-05 12:06:12;19302399;GPA.9922-1211-4891-47160;dynamite 5;dynamite;GB;12;1
2023-11-05 12:06:12;19302399;GPA.9922-1211-4891-47160;dynamite 2;dynamite;GB;12;1
2023-11-05 15:07:51;19309147;GPA.6778-4277-7931-87611;dynamite 2;dynamite;IT;50;1
2023-11-05 15:29:56;19305222;GPA.4872-6032-8313-81931;dynamite 2;dynamite;US;12;1
2023-11-05 15:43:47;19289215;GPA.3684-5649-1616-71718;dynamite 2;dynamite;US;50;1
2023-11-05 16:44:12;19177298;GPA.7601-6947-1273-52120;dynamite 2;dynamite;US;1;1
2023-11-05 17:57:07;19241448;GPA.9066-7167-9398-28522;dynamite 2;dynamite;US;8;1
2023-11-05 19:46:22;19305432;GPA.5507-6701-3422-97434;dynamite 2;dynamite;FR;1;1
2023-11-05 20:07:08;19193228;GPA.6482-4448-6896-79725;dynamite 2;dynamite;ID;12;1
2023-11-05 21:53:30;19210046;GPA.7658-8485-7089-66566;dynamite 2;dynamite;GB;8;1
2023-11-05 22:44:19;19314602;GPA.4170-9345-1112-97323;dynamite 2;dynamite;GB;50;1
2023-11-05 22:55:01;19312329;GPA.3759-2786-9822-55897;dynamite 2;dynamite;FR;50;1
2023-11-05 23:07:28;19298949;GPA.1911-2867-8477-26546;dynamite 2;dynamite;ID;50;1
2023-11-05 23:18:58;19311275;GPA.1874-4269-4829-43980;dynamite 2;dynamite;US;12;1
2023-11-06 01:20:59;19326725;GPA.6405-2262-3138-61345;dynamite 2;dynamite;US;2.5;1
2023-11-06 04:46:11;19323148;GPA.1720-6445-7267-12360;dynamite 2;dynamite;CN;1;1
2023-11-06 09:33:48;19320986;GPA.5133-4723-9307-83321;dynamite 2;dynamite;BR;8;1
2023-11-06 09:58:44;19327209;GPA.3619-9731-3364-55680;dynamite 2;dynamite;ID;1;1
2023-11-06 16:05:44;19333893;GPA.2550-1177-6428-81864;dynamite 2;dynamite;US;12;1
2023-11-06 16:54:38;19265931;GPA.5870-9912-2498-27749;dynamite 2;dynamite;FR;8;1
2023-11-06 21:01:23;19325496;GPA.8506-5493-7243-25451;dynamite 2;dynamite;US;50;1
2023-11-06 21:28:26;19186501;GPA.4522-8956-4846-22372;dynamite 2;dynamite;IT;50;1
2023-11-07 15:19:38;19345900;GPA.7912-7960-9672-50764;dynamite 2;dynamite;IT;1;1
2023-11-07 16:13:10;19220459;GPA.9258-3355-9183-95908;dynamite 2;dynamite;US;50;1
2023-11-07 18:11:51;19276702;GPA.5592-1388-3414-15475;dynamite 2;dynamite;FR;50;1
2023-11-07 19:20:50;19345804;GPA.4212-6447-7234-68937;dynamite 2;dynamite;US;50;1
2023-11-07 19:44:31;19216714;GPA.3806-7062-3728-30041;bomb;bonuses;ID;50;1
2023-11-08 03:07:27;19350778;GPA.9292-6973-2205-44613;dynamite 2;dynamite;GB;12;1
2023-11-08 04:47:57;19190105;GPA.1267-1545-4660-89267;dynamite 5;dynamite;ID;50;1
2023-11-08 09:54:00;19364591;GPA.1816-8070-2176-35196;dynamite 2;dynamite;SA;50;1
2023-11-08 11:05:15;19276511;GPA.4503-3959-3026-71042;rocket;bonuses;US;50;1
2023-11-08 17:16:52;19363168;GPA.3598-1256-2271-88981;dynamite 2;dynamite;US;50;1
2023-11-08 18:49:17;19337921;GPA.4880-8443-8307-17081;dynamite 2;dynamite;US;12;1
2023-11-08 21:50:29;19371202;GPA.7867-3664-7647-33344;dynamite 2;dynamite;IT;1;1
2023-11-09 12:17:23;19394520;GPA.2913-8850-6000-80965;dynamite 2;dynamite;US;8;1
2023-11-09 12:47:19;19377211;GPA.1574-6242-3462-28971;dynamite 2;dynamite;IT;1;1
2023-11-09 16:56:20;19368891;GPA.4552-6836-1254-21959;dynamite 2;dynamite;SA;12;1
2023-11-09 18:48:11;19362169;GPA.3304-3677-7536-85642;dynamite 2;dynamite;US;1;1
2023-11-09 20:19:52;19368740;GPA.3370-2362-8995-44396;dynamite 2;dynamite;GB;1;1
2023-11-09 22:23:48;19387517;GPA.5325-3816-5650-83703;dynamite 2;dynamite;SA;1;1
2023-11-09 22:36:56;19377780;GPA.2980-2243-2983-46335;dynamite 2;dynamite;SA;2.5;1
2023-11-09 23:33:39;19163394;GPA.7340-6172-8467-55766;dynamite 2;dynamite;FR;12;1
2023-11-10 00:34:15;19203129;GPA.4535-4542-9629-91524;dynamite 2;dynamite;RU;50;1
2023-11-10 00:41:07;19390546;GPA.6074-6162-5063-56314;dynamite 2;dynamite;ID;50;1
2023-11-10 01:17:12;19321227;GPA.8829-5815-6834-22057;dynamite 2;dynamite;ID;50;1
2023-11-10 02:31:45;19411658;GPA.5439-5108-9003-50323;dynamite 2;dynamite;ID;2.5;1
2023-11-10 04:03:37;19413551;GPA.6994-4459-1641-83047;dynamite 2;dynamite;US;8;1
2023-11-10 15:35:19;19407508;GPA.5282-1321-5961-48953;dynamite 2;dynamite;US;1;1
2023-11-10 15:53:36;19415318;GPA.3840-1166-9769-24150;dynamite 5;dynamite;US;50;1
2023-11-10 15:53:36;19415318;GPA.3840-1166-9769-24150;dynamite 2;dynamite;US;50;1
2023-11-10 17:10:06;19396506;GPA.4007-3904-7393-94512;dynamite 2;dynamite;US;50;1
2023-11-10 18:17:06;19401525;GPA.9851-2604-8068-22606;dynamite 2;dynamite;CN;50;1
2023-11-10 19:28:31;19398898;GPA.7111-3787-3470-63507;dynamite 2;dynamite;FR;12;1
2023-11-10 20:11:46;19411468;GPA.3235-7890-7561-27809;dynamite 5;dynamite;US;1;1
2023-11-10 21:09:16;19374649;GPA.5433-4054-6395-96446;dynamite 2;dynamite;TR;50;1
2023-11-10 22:29:28;19410153;GPA.2138-1608-4369-72162;dynamite 2;dynamite;BR;8;1
2023-11-10 23:29:44;19399021;GPA.2659-9962-4862-98945;dynamite 2;dynamite;IT;1;1
2023-11-10 23:37:12;19208096;GPA.5282-4605-6941-34086;dynamite 2;dynamite;ID;8;1
2023-11-11 01:53:22;19428723;GPA.2617-2200-7993-56999;dynamite 2;dynamite;SA;12;1
2023-11-11 10:50:36;19424677;GPA.7672-7559-7633-84567;dynamite 2;dynamite;CN;8;1
2023-11-11 15:27:59;19423143;GPA.7797-4375-2470-36106;dynamite 2;dynamite;FR;1;1
2023-11-11 17:15:14;19428097;GPA.2221-9721-9941-35646;dynamite 2;dynamite;US;8;1
2023-11-11 18:52:47;19426152;GPA.4015-8456-2873-67732;dynamite 2;dynamite;FR;12;1
2023-11-11 18:56:19;19423164;GPA.4231-5159-8477-59034;dynamite 2;dynamite;RU;50;1
2023-11-11 20:12:23;19434353;GPA.5466-4362-1397-77153;dynamite 2;dynamite;ID;50;1
2023-11-11 20:15:34;19381748;GPA.3571-9142-8563-43305;dynamite 2;dynamite;IT;2.5;1
2023-11-11 23:29:43;19360638;GPA.6067-5049-8511-25119;dynamite 2;dynamite;GB;2.5;1
2023-11-11 23:42:19;19431126;GPA.9053-9291-7903-42928;dynamite 2;dynamite;TR;2.5;1
2023-11-12 11:34:40;19455281;GPA.3719-7424-1553-21243;dynamite 5;dynamite;ID;12;1
2023-11-12 11:34:40;19455281;GPA.3719-7424-1553-21243;dynamite 2;dynamite;ID;12;1
2023-11-12 12:37:41;19177454;GPA.9710-5164-6516-34138;dynamite 2;dynamite;BR;50;1
2023-11-12 13:01:21;19320805;GPA.3441-8852-2916-64422;dynamite 2;dynamite;TR;8;1
2023-11-12 14:18:43;19366687;GPA.6970-3235-2330-56869;dynamite 2;dynamite;RU;1;1
2023-11-12 17:00:01;19441557;GPA.3497-9199-4022-44607;dynamite 2;dynamite;US;50;1
2023-11-12 18:56:18;19450766;GPA.7179-4266-1947-62088;dynamite 2;dynamite;US;12;1
2023-11-12 19:42:08;19454589;GPA.2985-9017-3447-97775;dynamite 2;dynamite;TR;12;1
2023-11-12 19:56:13;19458590;GPA.1638-6636-4184-84760;dynamite 2;dynamite;US;12;1
2023-11-12 20:00:56;19444017;GPA.7110-9838-2473-25745;dynamite 2;dynamite;US;50;1
2023-11-12 20:11:33;19450615;GPA.2047-1151-1427-56361;dynamite 2;dynamite;US;12;1
2023-11-12 21:02:51;19451834;GPA.2442-6167-4239-71298;dynamite 2;dynamite;US;1;1
2023-11-12 21:48:13;19443112;GPA.2541-6822-5302-63434;dynamite 2;dynamite;US;8;1
2023-11-12 22:11:19;19453118;GPA.7077-9803-1631-15346;dynamite 2;dynamite;US;2.5;1
2023-11-12 23:06:52;19186463;GPA.5872-8493-8041-61074;dynamite 2;dynamite;SA;50;1
2023-11-13 00:08:13;19442519;GPA.7426-6087-8854-36062;dynamite 2;dynamite;GB;1;1
2023-11-13 00:23:30;19440706;GPA.1536-8091-1703-26181;dynamite 2;dynamite;FR;8;1
2023-11-13 01:29:07;19270607;GPA.5969-7520-5581-45709;dynamite 2;dynamite;TR;1;1
2023-11-13 02:11:40;19437392;GPA.3660-9989-6636-42109;dynamite 2;dynamite;FR;50;1
2023-11-13 02:43:46;19437463;GPA.3542-7614-3613-56013;dynamite 5;dynamite;SA;50;1
2023-11-13 03:43:57;19460426;GPA.5794-8680-1927-40014;dynamite 2;dynamite;GB;12;1
2023-11-13 09:06:14;19474982;GPA.3996-5385-9699-72485;dynamite 2;dynamite;IT;50;1
2023-11-13 11:31:08;19478617;GPA.8551-4754-9379-72491;dynamite 2;dynamite;US;8;1
2023-11-13 19:46:51;19468963;GPA.9382-2911-8651-64613;dynamite 2;dynamite;US;8;1
2023-11-13 19:57:55;19421328;GPA.7826-3052-9151-25991;dynamite 2;dynamite;US;50;1
2023-11-13 20:28:06;19223523;GPA.3971-2638-9220-30477;dynamite 2;dynamite;US;50;1
2023-11-13 20:31:41;19462464;GPA.1764-5802-3033-58730;dynamite 2;dynamite;SA;50;1
2023-11-13 20:36:41;19477897;GPA.7208-5583-2573-72565;dynamite 2;dynamite;US;1;1
2023-11-13 21:36:31;19464925;GPA.5178-1177-8185-54382;dynamite 2;dynamite;BR;2.5;1
2023-11-13 22:45:24;19478894;GPA.5650-6865-3798-38697;dynamite 2;dynamite;ID;12;1
2023-11-13 22:57:24;19465759;GPA.1783-3724-4403-45173;dynamite 2;dynamite;SA;1;1
2023-11-14 01:06:58;19473670;GPA.6107-6531-6892-41281;dynamite 2;dynamite;ID;50;1
2023-11-14 08:29:44;19493913;GPA.7650-6111-1794-27574;dynamite 2;dynamite;US;12;1
2023-11-14 13:49:45;19498825;GPA.2925-8128-6339-89177;dynamite 2;dynamite;RU;1;1
2023-11-14 13:49:45;19498825;GPA.9553-2943-9570-59362;dynamite 2;dynamite;RU;8;1
2023-11-14 13:49:45;19498825;GPA.5197-2883-2776-90642;dynamite 2;dynamite;RU;50;1
2023-11-14 17:34:20;19483101;GPA.2062-3981-1426-74635;dynamite 2;dynamite;US;1;1
2023-11-14 18:17:58;19491819;GPA.2398-6739-5789-74074;dynamite 2;dynamite;US;50;1
2023-11-14 18:30:05;19458446;GPA.8482-2158-3510-68448;dynamite 2;dynamite;US;50;1
2023-11-14 19:36:34;19484842;GPA.1154-7440-3472-59008;dynamite 2;dynamite;US;50;1
2023-11-14 20:57:09;19494398;GPA.8193-1362-2299-23889;dynamite 2;dynamite;US;8;1
2023-11-14 23:23:35;19496774;GPA.8383-7209-1092-83915;dynamite 2;dynamite;SA;50;1
2023-11-14 23:52:02;19495378;GPA.9218-8155-1832-38438;dynamite 2;dynamite;TR;8;1
2023-11-15 02:05:30;19515918;GPA.1687-4988-3307-92241;dynamite 2;dynamite;GB;50;1
2023-11-15 03:19:57;19299653;GPA.8003-4075-2642-23308;dynamite 2;dynamite;SA;12;1
2023-11-15 04:37:00;19511210;GPA.9918-7852-5665-94973;dynamite 2;dynamite;US;1;1
2023-11-15 11:37:22;19515516;GPA.9129-2809-1528-15037;dynamite 2;dynamite;RU;50;1
2023-11-15 15:29:33;19508660;GPA.2839-5454-8312-93258;dynamite 2;dynamite;US;8;1
2023-11-15 17:12:43;19188110;GPA.2099-6273-7859-52288;dynamite 2;dynamite;US;1;1
2023-11-15 17:45:43;19310916;GPA.8159-7571-4764-38468;dynamite 2;dynamite;IT;50;1
2023-11-15 19:15:41;19503121;GPA.8684-3617-8573-57836;dynamite 2;dynamite;SA;50;1
2023-11-15 19:15:41;19503121;GPA.8684-3617-8573-57836;bomb;bonuses;SA;50;1
2023-11-15 19:20:57;19269422;GPA.3565-9314-7175-60464;dynamite 2;dynamite;TR;12;1
2023-11-15 19:34:45;19514213;GPA.2655-2728-4477-60104;dynamite 2;dynamite;US;12;1
2023-11-15 20:13:13;19446504;GPA.3786-8910-3728-67191;dynamite 2;dynamite;US;50;1
2023-11-15 21:14:15;19509558;GPA.2037-6554-1153-92474;dynamite 2;dynamite;GB;8;1
2023-11-15 21:18:08;19499747;GPA.2698-1217-9098-26510;dynamite 2;dynamite;SA;12;1
2023-11-16 00:37:26;19389137;GPA.1167-8016-5701-96629;bomb;bonuses;IT;8;1
2023-11-16 03:49:01;19539302;GPA.7547-9903-7437-27024;dynamite 2;dynamite;RU;1;1
